data_inicial,data_final,preco_medio_revenda,desvio_padrao_revenda,preco_minimo_revenda,preco_maximo_revenda,regiao,estado,abrangencia
2011-05-15,2011-05-21,3.257,0.139,2.99,3.5,NORTE,ACRE,estadual
2011-05-15,2011-05-21,2.834,0.092,2.77,3.18,NORTE,AMAPA,estadual
2011-05-15,2011-05-21,2.808,0.16,2.69,3.2,NORTE,AMAZONAS,estadual
2011-05-15,2011-05-21,2.89,0.168,2.65,3.4,NORTE,PARA,estadual
2011-05-15,2011-05-21,3.014,0.083,2.94,3.39,NORTE,RONDONIA,estadual
2011-05-15,2011-05-21,2.93,0.1,2.88,3.18,NORTE,RORAIMA,estadual
2011-05-15,2011-05-21,2.994,0.081,2.87,3.39,NORTE,TOCANTINS,estadual
2011-05-15,2011-05-21,3.029,0.077,2.89,3.19,SUDESTE,ESPIRITO SANTO,estadual
2011-05-15,2011-05-21,2.921,0.102,2.49,3.21,SUDESTE,MINAS GERAIS,estadual
2011-05-15,2011-05-21,2.99,0.104,2.499,3.499,SUDESTE,RIO DE JANEIRO,estadual
2011-05-15,2011-05-21,2.754,0.097,2.45,3.11,SUDESTE,SAO PAULO,estadual
2011-05-15,2011-05-21,2.781,0.092,2.559,2.999,SUL,PARANA,estadual
2011-05-15,2011-05-21,2.859,0.098,2.42,3.169,SUL,RIO GRANDE DO SUL,estadual
2011-05-15,2011-05-21,2.863,0.089,2.589,3.17,SUL,SANTA CATARINA,estadual
2011-05-22,2011-05-28,2.773,0.027,2.71,2.799,CENTRO OESTE,DISTRITO FEDERAL,estadual
2011-05-22,2011-05-28,2.886,0.102,2.71,3.28,CENTRO OESTE,GOIAS,estadual
2011-05-22,2011-05-28,2.825,0.144,2.68,3.18,CENTRO OESTE,MATO GROSSO,estadual
2011-05-22,2011-05-28,2.798,0.139,2.589,3.3,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2011-05-22,2011-05-28,2.931,0.06,2.75,2.999,NORDESTE,ALAGOAS,estadual
2011-05-22,2011-05-28,2.759,0.131,2.479,3.19,NORDESTE,BAHIA,estadual
2011-05-22,2011-05-28,2.762,0.093,2.63,3.004,NORDESTE,CEARA,estadual
2011-05-22,2011-05-28,2.722,0.158,2.44,3.15,NORDESTE,MARANHAO,estadual
2011-05-22,2011-05-28,2.623,0.091,2.44,2.899,NORDESTE,PARAIBA,estadual
2011-05-22,2011-05-28,2.754,0.093,2.579,3.05,NORDESTE,PERNAMBUCO,estadual
2011-05-22,2011-05-28,2.666,0.096,2.57,2.94,NORDESTE,PIAUI,estadual
2011-05-22,2011-05-28,2.718,0.089,2.599,2.9,NORDESTE,RIO GRANDE DO NORTE,estadual
2011-05-22,2011-05-28,2.811,0.107,2.61,2.999,NORDESTE,SERGIPE,estadual
2011-05-22,2011-05-28,3.191,0.164,2.99,3.5,NORTE,ACRE,estadual
2011-05-22,2011-05-28,2.839,0.128,2.77,3.19,NORTE,AMAPA,estadual
2011-05-22,2011-05-28,2.769,0.205,2.69,3.4,NORTE,AMAZONAS,estadual
2011-05-22,2011-05-28,2.853,0.154,2.59,3.3,NORTE,PARA,estadual
2011-05-22,2011-05-28,2.994,0.042,2.94,3.09,NORTE,RONDONIA,estadual
2011-05-22,2011-05-28,2.929,0.076,2.85,3.12,NORTE,RORAIMA,estadual
2011-05-22,2011-05-28,2.989,0.044,2.89,3.08,NORTE,TOCANTINS,estadual
2011-05-22,2011-05-28,2.93,0.072,2.7,3.08,SUDESTE,ESPIRITO SANTO,estadual
2011-05-22,2011-05-28,2.889,0.095,2.599,3.2,SUDESTE,MINAS GERAIS,estadual
2011-05-22,2011-05-28,2.956,0.108,2.74,3.619,SUDESTE,RIO DE JANEIRO,estadual
2011-05-22,2011-05-28,2.711,0.099,2.399,2.999,SUDESTE,SAO PAULO,estadual
2011-05-22,2011-05-28,2.715,0.094,2.459,2.99,SUL,PARANA,estadual
2011-05-22,2011-05-28,2.842,0.083,2.649,3.089,SUL,RIO GRANDE DO SUL,estadual
2011-05-22,2011-05-28,2.795,0.103,2.549,3.14,SUL,SANTA CATARINA,estadual
2011-05-29,2011-06-04,2.673,0.043,2.49,2.79,CENTRO OESTE,DISTRITO FEDERAL,estadual
2011-05-29,2011-06-04,2.867,0.095,2.609,3.109,CENTRO OESTE,GOIAS,estadual
2011-05-29,2011-06-04,2.772,0.174,2.59,3.18,CENTRO OESTE,MATO GROSSO,estadual
2011-05-29,2011-06-04,2.752,0.146,2.53,3.3,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2011-05-29,2011-06-04,2.886,0.053,2.75,2.999,NORDESTE,ALAGOAS,estadual
2011-05-29,2011-06-04,2.713,0.148,2.449,3.19,NORDESTE,BAHIA,estadual
2011-05-29,2011-06-04,2.736,0.114,2.57,3.08,NORDESTE,CEARA,estadual
2011-05-29,2011-06-04,2.714,0.15,2.44,3.15,NORDESTE,MARANHAO,estadual
2011-05-29,2011-06-04,2.627,0.097,2.44,2.899,NORDESTE,PARAIBA,estadual
2011-05-29,2011-06-04,2.737,0.098,2.56,3.05,NORDESTE,PERNAMBUCO,estadual
2011-05-29,2011-06-04,2.634,0.118,2.52,2.93,NORDESTE,PIAUI,estadual
2011-05-29,2011-06-04,2.715,0.093,2.55,2.97,NORDESTE,RIO GRANDE DO NORTE,estadual
2011-05-29,2011-06-04,2.813,0.083,2.62,2.959,NORDESTE,SERGIPE,estadual
2011-05-29,2011-06-04,3.155,0.143,2.99,3.53,NORTE,ACRE,estadual
2011-05-29,2011-06-04,2.729,0.161,2.62,3.09,NORTE,AMAPA,estadual
2011-05-29,2011-06-04,2.707,0.227,2.58,3.4,NORTE,AMAZONAS,estadual
2011-05-29,2011-06-04,2.844,0.169,2.65,3.5,NORTE,PARA,estadual
2011-05-29,2011-06-04,2.985,0.08,2.79,3.59,NORTE,RONDONIA,estadual
2011-05-29,2011-06-04,2.924,0.068,2.85,3.12,NORTE,RORAIMA,estadual
2011-05-29,2011-06-04,2.981,0.048,2.85,3.07,NORTE,TOCANTINS,estadual
2011-05-29,2011-06-04,2.914,0.071,2.75,3.2,SUDESTE,ESPIRITO SANTO,estadual
2011-05-29,2011-06-04,2.853,0.096,2.549,3.2,SUDESTE,MINAS GERAIS,estadual
2011-05-29,2011-06-04,2.936,0.111,2.38,3.619,SUDESTE,RIO DE JANEIRO,estadual
2011-05-29,2011-06-04,2.688,0.109,2.299,3.299,SUDESTE,SAO PAULO,estadual
2011-05-29,2011-06-04,2.698,0.095,2.459,3.0,SUL,PARANA,estadual
2011-05-29,2011-06-04,2.817,0.092,2.598,3.089,SUL,RIO GRANDE DO SUL,estadual
2011-05-29,2011-06-04,2.76,0.122,2.399,3.039,SUL,SANTA CATARINA,estadual
2011-06-05,2011-06-11,2.788,0.023,2.76,2.97,CENTRO OESTE,DISTRITO FEDERAL,estadual
2011-06-05,2011-06-11,2.844,0.084,2.64,3.08,CENTRO OESTE,GOIAS,estadual
2011-06-05,2011-06-11,2.757,0.173,2.59,3.39,CENTRO OESTE,MATO GROSSO,estadual
2011-06-05,2011-06-11,2.678,0.187,2.399,3.3,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2011-06-05,2011-06-11,2.889,0.069,2.739,2.99,NORDESTE,ALAGOAS,estadual
2011-06-05,2011-06-11,2.652,0.174,2.399,3.19,NORDESTE,BAHIA,estadual
2011-06-05,2011-06-11,2.738,0.1,2.63,2.999,NORDESTE,CEARA,estadual
2011-06-05,2011-06-11,2.685,0.151,2.41,2.99,NORDESTE,MARANHAO,estadual
2011-06-05,2011-06-11,2.588,0.124,2.37,2.85,NORDESTE,PARAIBA,estadual
2011-06-05,2011-06-11,2.721,0.097,2.56,3.037,NORDESTE,PERNAMBUCO,estadual
2011-06-05,2011-06-11,2.615,0.128,2.48,2.89,NORDESTE,PIAUI,estadual
2011-06-05,2011-06-11,2.731,0.087,2.599,2.89,NORDESTE,RIO GRANDE DO NORTE,estadual
2011-06-05,2011-06-11,2.748,0.099,2.559,2.91,NORDESTE,SERGIPE,estadual
2011-06-05,2011-06-11,3.139,0.132,2.99,3.39,NORTE,ACRE,estadual
2011-06-05,2011-06-11,2.746,0.171,2.62,3.2,NORTE,AMAPA,estadual
2011-06-05,2011-06-11,2.666,0.235,2.57,3.4,NORTE,AMAZONAS,estadual
2011-06-05,2011-06-11,2.845,0.19,2.52,3.54,NORTE,PARA,estadual
2011-06-05,2011-06-11,2.991,0.038,2.94,3.07,NORTE,RONDONIA,estadual
2011-06-05,2011-06-11,2.915,0.067,2.78,3.15,NORTE,RORAIMA,estadual
2011-06-05,2011-06-11,2.929,0.053,2.79,2.999,NORTE,TOCANTINS,estadual
2011-06-05,2011-06-11,2.905,0.07,2.319,3.14,SUDESTE,ESPIRITO SANTO,estadual
2011-06-05,2011-06-11,2.835,0.096,2.495,3.2,SUDESTE,MINAS GERAIS,estadual
2011-06-05,2011-06-11,2.901,0.11,2.589,3.629,SUDESTE,RIO DE JANEIRO,estadual
2011-06-05,2011-06-11,2.661,0.105,2.299,2.999,SUDESTE,SAO PAULO,estadual
2011-06-05,2011-06-11,2.681,0.105,2.399,2.99,SUL,PARANA,estadual
2011-06-05,2011-06-11,2.798,0.097,2.379,3.08,SUL,RIO GRANDE DO SUL,estadual
2011-06-05,2011-06-11,2.718,0.122,2.399,3.038,SUL,SANTA CATARINA,estadual
2011-06-12,2011-06-18,2.786,0.01,2.75,2.79,CENTRO OESTE,DISTRITO FEDERAL,estadual
2011-06-12,2011-06-18,2.834,0.085,2.569,3.08,CENTRO OESTE,GOIAS,estadual
2011-06-12,2011-06-18,2.713,0.185,2.55,3.18,CENTRO OESTE,MATO GROSSO,estadual
2011-06-12,2011-06-18,2.637,0.216,2.35,3.3,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2011-06-12,2011-06-18,2.851,0.059,2.73,2.99,NORDESTE,ALAGOAS,estadual
2011-06-12,2011-06-18,2.62,0.183,2.3,3.19,NORDESTE,BAHIA,estadual
2011-06-12,2011-06-18,2.725,0.105,2.59,2.999,NORDESTE,CEARA,estadual
2011-06-12,2011-06-18,2.655,0.166,2.41,3.05,NORDESTE,MARANHAO,estadual
2011-06-12,2011-06-18,2.584,0.125,2.37,2.85,NORDESTE,PARAIBA,estadual
2011-06-12,2011-06-18,2.705,0.102,2.56,3.037,NORDESTE,PERNAMBUCO,estadual
2011-06-12,2011-06-18,2.585,0.134,2.45,2.87,NORDESTE,PIAUI,estadual
2011-06-12,2011-06-18,2.724,0.079,2.63,2.89,NORDESTE,RIO GRANDE DO NORTE,estadual
2011-06-12,2011-06-18,2.739,0.104,2.529,2.91,NORDESTE,SERGIPE,estadual
2011-06-12,2011-06-18,3.12,0.15,2.7,3.39,NORTE,ACRE,estadual
2011-06-12,2011-06-18,2.743,0.171,2.62,3.2,NORTE,AMAPA,estadual
2011-06-12,2011-06-18,2.636,0.25,2.52,3.4,NORTE,AMAZONAS,estadual
2011-06-12,2011-06-18,2.849,0.187,2.65,3.54,NORTE,PARA,estadual
2011-06-12,2011-06-18,2.989,0.077,2.899,3.39,NORTE,RONDONIA,estadual
2011-06-12,2011-06-18,2.924,0.068,2.78,3.15,NORTE,RORAIMA,estadual
2011-06-12,2011-06-18,2.918,0.078,2.62,2.999,NORTE,TOCANTINS,estadual
2011-06-12,2011-06-18,2.888,0.066,2.77,3.11,SUDESTE,ESPIRITO SANTO,estadual
2011-06-12,2011-06-18,2.822,0.099,2.495,3.2,SUDESTE,MINAS GERAIS,estadual
2011-06-12,2011-06-18,2.898,0.112,2.589,3.629,SUDESTE,RIO DE JANEIRO,estadual
2011-06-12,2011-06-18,2.662,0.105,2.299,2.999,SUDESTE,SAO PAULO,estadual
2011-06-12,2011-06-18,2.668,0.109,2.399,2.99,SUL,PARANA,estadual
2011-06-12,2011-06-18,2.783,0.1,2.529,3.059,SUL,RIO GRANDE DO SUL,estadual
2011-06-12,2011-06-18,2.719,0.123,2.399,3.039,SUL,SANTA CATARINA,estadual
2011-06-19,2011-06-25,2.773,0.035,2.58,2.799,CENTRO OESTE,DISTRITO FEDERAL,estadual
2011-06-19,2011-06-25,2.833,0.087,2.59,3.08,CENTRO OESTE,GOIAS,estadual
2011-06-19,2011-06-25,2.724,0.187,2.57,3.39,CENTRO OESTE,MATO GROSSO,estadual
2011-06-19,2011-06-25,2.591,0.24,2.268,3.3,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2011-06-19,2011-06-25,2.852,0.053,2.75,2.99,NORDESTE,ALAGOAS,estadual
2011-06-19,2011-06-25,2.634,0.185,2.27,3.19,NORDESTE,BAHIA,estadual
2011-06-19,2011-06-25,2.71,0.099,2.57,2.999,NORDESTE,CEARA,estadual
2011-06-19,2011-06-25,2.65,0.165,2.389,2.99,NORDESTE,MARANHAO,estadual
2011-06-19,2011-06-25,2.554,0.143,2.35,2.85,NORDESTE,PARAIBA,estadual
2011-06-19,2011-06-25,2.693,0.111,2.55,2.999,NORDESTE,PERNAMBUCO,estadual
2011-06-19,2011-06-25,2.578,0.14,2.4,2.87,NORDESTE,PIAUI,estadual
2011-06-19,2011-06-25,2.7,0.075,2.599,2.89,NORDESTE,RIO GRANDE DO NORTE,estadual
2011-06-19,2011-06-25,2.718,0.109,2.52,2.91,NORDESTE,SERGIPE,estadual
2011-06-19,2011-06-25,3.141,0.132,2.99,3.39,NORTE,ACRE,estadual
2011-06-19,2011-06-25,2.742,0.163,2.62,3.2,NORTE,AMAPA,estadual
2011-06-19,2011-06-25,2.531,0.298,2.4,3.4,NORTE,AMAZONAS,estadual
2011-06-19,2011-06-25,2.847,0.187,2.65,3.54,NORTE,PARA,estadual
2011-06-19,2011-06-25,2.991,0.038,2.94,3.07,NORTE,RONDONIA,estadual
2011-06-19,2011-06-25,2.913,0.064,2.78,3.15,NORTE,RORAIMA,estadual
2011-06-19,2011-06-25,2.925,0.051,2.79,2.999,NORTE,TOCANTINS,estadual
2011-06-19,2011-06-25,2.894,0.061,2.82,3.11,SUDESTE,ESPIRITO SANTO,estadual
2011-06-19,2011-06-25,2.809,0.1,2.469,3.099,SUDESTE,MINAS GERAIS,estadual
2011-06-19,2011-06-25,2.887,0.114,2.619,3.629,SUDESTE,RIO DE JANEIRO,estadual
2011-06-19,2011-06-25,2.664,0.097,2.299,2.999,SUDESTE,SAO PAULO,estadual
2011-06-19,2011-06-25,2.66,0.11,2.399,2.949,SUL,PARANA,estadual
2011-06-19,2011-06-25,2.778,0.106,2.29,3.074,SUL,RIO GRANDE DO SUL,estadual
2011-06-19,2011-06-25,2.7,0.13,2.359,3.039,SUL,SANTA CATARINA,estadual
2011-06-26,2011-07-02,2.778,0.014,2.68,2.79,CENTRO OESTE,DISTRITO FEDERAL,estadual
2011-06-26,2011-07-02,2.836,0.087,2.67,3.09,CENTRO OESTE,GOIAS,estadual
2011-06-26,2011-07-02,2.749,0.158,2.58,3.18,CENTRO OESTE,MATO GROSSO,estadual
2011-06-26,2011-07-02,2.574,0.242,2.27,2.999,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2011-06-26,2011-07-02,2.845,0.061,2.72,2.99,NORDESTE,ALAGOAS,estadual
2011-06-26,2011-07-02,2.787,0.114,2.27,3.19,NORDESTE,BAHIA,estadual
2011-06-26,2011-07-02,2.716,0.101,2.599,3.09,NORDESTE,CEARA,estadual
2011-06-26,2011-07-02,2.661,0.157,2.389,2.99,NORDESTE,MARANHAO,estadual
2011-06-26,2011-07-02,2.553,0.144,2.35,2.85,NORDESTE,PARAIBA,estadual
2011-06-26,2011-07-02,2.687,0.114,2.55,2.999,NORDESTE,PERNAMBUCO,estadual
2011-06-26,2011-07-02,2.574,0.146,2.43,2.87,NORDESTE,PIAUI,estadual
2011-06-26,2011-07-02,2.705,0.073,2.6,2.89,NORDESTE,RIO GRANDE DO NORTE,estadual
2011-06-26,2011-07-02,2.743,0.101,2.529,2.91,NORDESTE,SERGIPE,estadual
2011-06-26,2011-07-02,3.131,0.147,2.99,3.5,NORTE,ACRE,estadual
2011-06-26,2011-07-02,2.741,0.164,2.62,3.2,NORTE,AMAPA,estadual
2011-06-26,2011-07-02,2.549,0.298,2.44,3.4,NORTE,AMAZONAS,estadual
2011-06-26,2011-07-02,2.843,0.187,2.649,3.54,NORTE,PARA,estadual
2011-06-26,2011-07-02,2.987,0.052,2.889,3.18,NORTE,RONDONIA,estadual
2011-06-26,2011-07-02,2.901,0.076,2.75,3.15,NORTE,RORAIMA,estadual
2011-06-26,2011-07-02,2.924,0.056,2.67,2.99,NORTE,TOCANTINS,estadual
2011-06-26,2011-07-02,2.884,0.066,2.79,3.11,SUDESTE,ESPIRITO SANTO,estadual
2011-06-26,2011-07-02,2.818,0.096,2.469,3.099,SUDESTE,MINAS GERAIS,estadual
2011-06-26,2011-07-02,2.872,0.118,2.65,3.629,SUDESTE,RIO DE JANEIRO,estadual
2011-06-26,2011-07-02,2.672,0.099,2.329,3.199,SUDESTE,SAO PAULO,estadual
2011-06-26,2011-07-02,2.654,0.113,2.419,3.0,SUL,PARANA,estadual
2011-06-26,2011-07-02,2.758,0.115,2.439,3.074,SUL,RIO GRANDE DO SUL,estadual
2011-06-26,2011-07-02,2.711,0.126,2.388,3.039,SUL,SANTA CATARINA,estadual
2011-07-03,2011-07-09,2.789,0.022,2.76,2.97,CENTRO OESTE,DISTRITO FEDERAL,estadual
2011-07-03,2011-07-09,2.847,0.085,2.59,3.08,CENTRO OESTE,GOIAS,estadual
2011-07-03,2011-07-09,2.745,0.165,2.57,3.39,CENTRO OESTE,MATO GROSSO,estadual
2011-07-03,2011-07-09,2.689,0.167,2.329,3.3,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2011-07-03,2011-07-09,2.829,0.071,2.599,2.99,NORDESTE,ALAGOAS,estadual
2011-07-03,2011-07-09,2.784,0.107,2.27,3.19,NORDESTE,BAHIA,estadual
2011-07-03,2011-07-09,2.721,0.097,2.5,2.999,NORDESTE,CEARA,estadual
2011-07-03,2011-07-09,2.599,0.189,2.32,2.99,NORDESTE,MARANHAO,estadual
2011-07-03,2011-07-09,2.546,0.15,2.329,2.85,NORDESTE,PARAIBA,estadual
2011-07-03,2011-07-09,2.669,0.119,2.519,3.037,NORDESTE,PERNAMBUCO,estadual
2011-07-03,2011-07-09,2.564,0.145,2.43,2.85,NORDESTE,PIAUI,estadual
2011-07-03,2011-07-09,2.7,0.074,2.528,2.87,NORDESTE,RIO GRANDE DO NORTE,estadual
2011-07-03,2011-07-09,2.718,0.11,2.499,2.91,NORDESTE,SERGIPE,estadual
2011-07-03,2011-07-09,3.157,0.171,3.05,3.5,NORTE,ACRE,estadual
2011-07-03,2011-07-09,2.739,0.163,2.62,3.2,NORTE,AMAPA,estadual
2011-07-03,2011-07-09,2.543,0.3,2.38,3.4,NORTE,AMAZONAS,estadual
2011-07-03,2011-07-09,2.838,0.184,2.649,3.54,NORTE,PARA,estadual
2011-07-03,2011-07-09,2.991,0.039,2.92,3.07,NORTE,RONDONIA,estadual
2011-07-03,2011-07-09,2.825,0.099,2.72,3.15,NORTE,RORAIMA,estadual
2011-07-03,2011-07-09,2.924,0.052,2.79,2.999,NORTE,TOCANTINS,estadual
2011-07-03,2011-07-09,2.899,0.057,2.83,3.11,SUDESTE,ESPIRITO SANTO,estadual
2011-07-03,2011-07-09,2.811,0.1,2.55,3.099,SUDESTE,MINAS GERAIS,estadual
2011-07-03,2011-07-09,2.869,0.113,2.579,3.399,SUDESTE,RIO DE JANEIRO,estadual
2011-07-03,2011-07-09,2.666,0.099,2.349,2.999,SUDESTE,SAO PAULO,estadual
2011-07-03,2011-07-09,2.646,0.116,2.39,2.949,SUL,PARANA,estadual
2011-07-03,2011-07-09,2.754,0.119,2.39,3.08,SUL,RIO GRANDE DO SUL,estadual
2011-07-03,2011-07-09,2.71,0.108,2.449,2.999,SUL,SANTA CATARINA,estadual
2011-07-10,2011-07-16,2.833,0.012,2.81,2.84,CENTRO OESTE,DISTRITO FEDERAL,estadual
2011-07-10,2011-07-16,2.846,0.087,2.62,3.08,CENTRO OESTE,GOIAS,estadual
2011-07-10,2011-07-16,2.753,0.16,2.58,3.12,CENTRO OESTE,MATO GROSSO,estadual
2011-07-10,2011-07-16,2.685,0.16,2.459,2.999,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2011-07-10,2011-07-16,2.829,0.071,2.599,2.99,NORDESTE,ALAGOAS,estadual
2011-07-10,2011-07-16,2.786,0.1,2.45,3.09,NORDESTE,BAHIA,estadual
2011-07-10,2011-07-16,2.71,0.106,2.5,2.999,NORDESTE,CEARA,estadual
2011-07-10,2011-07-16,2.594,0.199,2.309,3.238,NORDESTE,MARANHAO,estadual
2011-07-10,2011-07-16,2.534,0.158,2.31,2.85,NORDESTE,PARAIBA,estadual
2011-07-10,2011-07-16,2.662,0.123,2.499,3.037,NORDESTE,PERNAMBUCO,estadual
2011-07-10,2011-07-16,2.62,0.123,2.43,2.88,NORDESTE,PIAUI,estadual
2011-07-10,2011-07-16,2.72,0.072,2.63,2.87,NORDESTE,RIO GRANDE DO NORTE,estadual
2011-07-10,2011-07-16,2.708,0.112,2.499,2.91,NORDESTE,SERGIPE,estadual
2011-07-10,2011-07-16,3.131,0.136,3.03,3.45,NORTE,ACRE,estadual
2011-07-10,2011-07-16,2.737,0.165,2.62,3.2,NORTE,AMAPA,estadual
2011-07-10,2011-07-16,2.438,0.338,2.31,3.4,NORTE,AMAZONAS,estadual
2011-07-10,2011-07-16,2.836,0.179,2.649,3.35,NORTE,PARA,estadual
2011-07-10,2011-07-16,2.986,0.053,2.84,3.19,NORTE,RONDONIA,estadual
2011-07-10,2011-07-16,2.753,0.124,2.68,3.15,NORTE,RORAIMA,estadual
2011-07-10,2011-07-16,2.921,0.059,2.67,2.99,NORTE,TOCANTINS,estadual
2011-07-10,2011-07-16,2.896,0.058,2.81,3.11,SUDESTE,ESPIRITO SANTO,estadual
2011-07-10,2011-07-16,2.809,0.1,2.559,3.099,SUDESTE,MINAS GERAIS,estadual
2011-07-10,2011-07-16,2.869,0.11,2.649,3.399,SUDESTE,RIO DE JANEIRO,estadual
2011-07-10,2011-07-16,2.668,0.101,2.349,3.299,SUDESTE,SAO PAULO,estadual
2011-07-10,2011-07-16,2.651,0.12,2.39,2.949,SUL,PARANA,estadual
2011-07-10,2011-07-16,2.751,0.119,2.39,3.08,SUL,RIO GRANDE DO SUL,estadual
2011-07-10,2011-07-16,2.716,0.109,2.449,2.999,SUL,SANTA CATARINA,estadual
2011-07-17,2011-07-23,2.834,0.014,2.8,2.85,CENTRO OESTE,DISTRITO FEDERAL,estadual
2011-07-17,2011-07-23,2.849,0.079,2.639,3.08,CENTRO OESTE,GOIAS,estadual
2011-07-17,2011-07-23,2.762,0.16,2.58,3.39,CENTRO OESTE,MATO GROSSO,estadual
2011-07-17,2011-07-23,2.66,0.179,2.469,3.199,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2011-07-17,2011-07-23,2.819,0.068,2.66,2.99,NORDESTE,ALAGOAS,estadual
2011-07-17,2011-07-23,2.781,0.103,2.439,3.09,NORDESTE,BAHIA,estadual
2011-07-17,2011-07-23,2.706,0.113,2.59,2.99,NORDESTE,CEARA,estadual
2011-07-17,2011-07-23,2.614,0.182,2.359,3.05,NORDESTE,MARANHAO,estadual
2011-07-17,2011-07-23,2.537,0.149,2.29,2.85,NORDESTE,PARAIBA,estadual
2011-07-17,2011-07-23,2.67,0.149,2.49,3.037,NORDESTE,PERNAMBUCO,estadual
2011-07-17,2011-07-23,2.622,0.104,2.5,2.85,NORDESTE,PIAUI,estadual
2011-07-17,2011-07-23,2.715,0.069,2.599,2.86,NORDESTE,RIO GRANDE DO NORTE,estadual
2011-07-17,2011-07-23,2.717,0.114,2.52,2.98,NORDESTE,SERGIPE,estadual
2011-07-17,2011-07-23,3.14,0.125,3.05,3.45,NORTE,ACRE,estadual
2011-07-17,2011-07-23,2.736,0.165,2.63,3.2,NORTE,AMAPA,estadual
2011-07-17,2011-07-23,2.626,0.288,2.34,3.4,NORTE,AMAZONAS,estadual
2011-07-17,2011-07-23,2.828,0.178,2.59,3.35,NORTE,PARA,estadual
2011-07-17,2011-07-23,2.977,0.045,2.9,3.07,NORTE,RONDONIA,estadual
2011-07-17,2011-07-23,2.677,0.158,2.5,3.15,NORTE,RORAIMA,estadual
2011-07-17,2011-07-23,2.925,0.051,2.79,2.999,NORTE,TOCANTINS,estadual
2011-07-17,2011-07-23,2.896,0.062,2.59,3.11,SUDESTE,ESPIRITO SANTO,estadual
2011-07-17,2011-07-23,2.807,0.1,2.55,3.099,SUDESTE,MINAS GERAIS,estadual
2011-07-17,2011-07-23,2.86,0.114,2.59,3.399,SUDESTE,RIO DE JANEIRO,estadual
2011-07-17,2011-07-23,2.663,0.101,2.359,3.199,SUDESTE,SAO PAULO,estadual
2011-07-17,2011-07-23,2.648,0.12,2.399,3.15,SUL,PARANA,estadual
2011-07-17,2011-07-23,2.742,0.117,2.399,3.08,SUL,RIO GRANDE DO SUL,estadual
2011-07-17,2011-07-23,2.712,0.098,2.455,3.038,SUL,SANTA CATARINA,estadual
2011-07-24,2011-07-30,2.847,0.006,2.83,2.85,CENTRO OESTE,DISTRITO FEDERAL,estadual
2011-07-24,2011-07-30,2.85,0.082,2.62,3.099,CENTRO OESTE,GOIAS,estadual
2011-07-24,2011-07-30,2.76,0.155,2.59,3.12,CENTRO OESTE,MATO GROSSO,estadual
2011-07-24,2011-07-30,2.677,0.161,2.469,2.999,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2011-07-24,2011-07-30,2.8,0.067,2.69,2.99,NORDESTE,ALAGOAS,estadual
2011-07-24,2011-07-30,2.785,0.106,2.429,3.09,NORDESTE,BAHIA,estadual
2011-07-24,2011-07-30,2.702,0.117,2.59,2.99,NORDESTE,CEARA,estadual
2011-07-24,2011-07-30,2.655,0.163,2.37,3.19,NORDESTE,MARANHAO,estadual
2011-07-24,2011-07-30,2.555,0.135,2.29,2.85,NORDESTE,PARAIBA,estadual
2011-07-24,2011-07-30,2.664,0.137,2.48,3.037,NORDESTE,PERNAMBUCO,estadual
2011-07-24,2011-07-30,2.623,0.101,2.49,2.84,NORDESTE,PIAUI,estadual
2011-07-24,2011-07-30,2.714,0.072,2.6,2.89,NORDESTE,RIO GRANDE DO NORTE,estadual
2011-07-24,2011-07-30,2.69,0.126,2.499,2.98,NORDESTE,SERGIPE,estadual
2011-07-24,2011-07-30,3.129,0.132,3.03,3.45,NORTE,ACRE,estadual
2011-07-24,2011-07-30,2.761,0.174,2.63,3.2,NORTE,AMAPA,estadual
2011-07-24,2011-07-30,2.792,0.17,2.65,3.35,NORTE,AMAZONAS,estadual
2011-07-24,2011-07-30,2.828,0.179,2.58,3.35,NORTE,PARA,estadual
2011-07-24,2011-07-30,2.978,0.052,2.869,3.2,NORTE,RONDONIA,estadual
2011-07-24,2011-07-30,2.692,0.156,2.58,3.15,NORTE,RORAIMA,estadual
2011-07-24,2011-07-30,2.926,0.051,2.79,2.99,NORTE,TOCANTINS,estadual
2011-07-24,2011-07-30,2.891,0.067,2.59,3.12,SUDESTE,ESPIRITO SANTO,estadual
2011-07-24,2011-07-30,2.802,0.101,2.51,3.099,SUDESTE,MINAS GERAIS,estadual
2011-07-24,2011-07-30,2.87,0.111,2.62,3.399,SUDESTE,RIO DE JANEIRO,estadual
2011-07-24,2011-07-30,2.668,0.098,2.375,2.999,SUDESTE,SAO PAULO,estadual
2011-07-24,2011-07-30,2.634,0.127,2.379,3.1,SUL,PARANA,estadual
2011-07-24,2011-07-30,2.741,0.117,2.53,3.079,SUL,RIO GRANDE DO SUL,estadual
2011-07-24,2011-07-30,2.727,0.101,2.389,3.038,SUL,SANTA CATARINA,estadual
